name,proc_id,njss_url,address,open_count,total_count,result_count
労働者健康安全機構 青森産業保健総合支援センター,1495,https://www2.njss.info/organizations/proc/1495,青森県,0,0,0
労働者健康安全機構 岩手産業保健総合支援センター,1496,https://www2.njss.info/organizations/proc/1496,岩手県,0,1,1
労働者健康安全機構 宮城産業保健総合支援センター,1497,https://www2.njss.info/organizations/proc/1497,宮城県,0,96,94
労働者健康安全機構 秋田産業保健総合支援センター,1498,https://www2.njss.info/organizations/proc/1498,秋田県,0,3,3
労働者健康安全機構 山形産業保健総合支援センター,1499,https://www2.njss.info/organizations/proc/1499,山形県,0,2,2
労働者健康安全機構 福島産業保健総合支援センター,1500,https://www2.njss.info/organizations/proc/1500,福島県,0,1,1
労働者健康安全機構 茨城産業保健総合支援センター,1501,https://www2.njss.info/organizations/proc/1501,茨城県,0,5,5
労働者健康安全機構 栃木産業保健総合支援センター,1502,https://www2.njss.info/organizations/proc/1502,栃木県,0,3,3
労働者健康安全機構 群馬産業保健総合支援センター,1503,https://www2.njss.info/organizations/proc/1503,群馬県,0,1,1
労働者健康安全機構 埼玉産業保健総合支援センター,1504,https://www2.njss.info/organizations/proc/1504,埼玉県,0,0,0
労働者健康安全機構 千葉産業保健総合支援センター,1505,https://www2.njss.info/organizations/proc/1505,千葉県,0,3,3
労働者健康安全機構 東京産業保健総合支援センター,1506,https://www2.njss.info/organizations/proc/1506,東京都,0,128,126
労働者健康安全機構 神奈川産業保健総合支援センター,1507,https://www2.njss.info/organizations/proc/1507,神奈川県,0,0,0
労働者健康安全機構 富山産業保健総合支援センター,1508,https://www2.njss.info/organizations/proc/1508,富山県,0,1,1
労働者健康安全機構 石川産業保健総合支援センター,1509,https://www2.njss.info/organizations/proc/1509,石川県,0,3,3
労働者健康安全機構 福井産業保健総合支援センター,1510,https://www2.njss.info/organizations/proc/1510,福井県,0,4,4
労働者健康安全機構 山梨産業保健総合支援センター,1511,https://www2.njss.info/organizations/proc/1511,山梨県,0,3,3
労働者健康安全機構 長野産業保健総合支援センター,1512,https://www2.njss.info/organizations/proc/1512,長野県,0,2,1
労働者健康安全機構 岐阜産業保健総合支援センター,1513,https://www2.njss.info/organizations/proc/1513,岐阜県,0,0,0
労働者健康安全機構 静岡産業保健総合支援センター,1514,https://www2.njss.info/organizations/proc/1514,静岡県,0,3,3
労働者健康安全機構 愛知産業保健総合支援センター,1515,https://www2.njss.info/organizations/proc/1515,愛知県,0,57,57
労働者健康安全機構 三重産業保健総合支援センター,1516,https://www2.njss.info/organizations/proc/1516,三重県,0,5,3
労働者健康安全機構 滋賀産業保健総合支援センター,1517,https://www2.njss.info/organizations/proc/1517,滋賀県,0,3,3
労働者健康安全機構 京都産業保健総合支援センター,1518,https://www2.njss.info/organizations/proc/1518,京都府,0,2,2
労働者健康安全機構 大阪産業保健総合支援センター,1519,https://www2.njss.info/organizations/proc/1519,大阪府,0,163,161
労働者健康安全機構 兵庫産業保健総合支援センター,1520,https://www2.njss.info/organizations/proc/1520,兵庫県,0,2,2
労働者健康安全機構 奈良産業保健総合支援センター,1521,https://www2.njss.info/organizations/proc/1521,奈良県,0,4,4
労働者健康安全機構 和歌山産業保健総合支援センター,1522,https://www2.njss.info/organizations/proc/1522,和歌山県,0,1,1
労働者健康安全機構 鳥取産業保健総合支援センター,1523,https://www2.njss.info/organizations/proc/1523,鳥取県,0,3,3
労働者健康安全機構 島根産業保健総合支援センター,1524,https://www2.njss.info/organizations/proc/1524,島根県,0,0,0
労働者健康安全機構 岡山産業保健総合支援センター,1525,https://www2.njss.info/organizations/proc/1525,岡山県,0,7,7
労働者健康安全機構 広島産業保健総合支援センター,1526,https://www2.njss.info/organizations/proc/1526,広島県,0,93,92
労働者健康安全機構 山口産業保健総合支援センター,1527,https://www2.njss.info/organizations/proc/1527,山口県,0,65,5
労働者健康安全機構 徳島産業保健総合支援センター,1528,https://www2.njss.info/organizations/proc/1528,徳島県,0,3,3
労働者健康安全機構 香川産業保健総合支援センター,1529,https://www2.njss.info/organizations/proc/1529,香川県,0,90,90
労働者健康安全機構 愛媛産業保健推進連絡事務所,1530,https://www2.njss.info/organizations/proc/1530,愛媛県,0,3,3
労働者健康安全機構 高知産業保健総合支援センター,1531,https://www2.njss.info/organizations/proc/1531,高知県,0,2,2
労働者健康安全機構 福岡産業保健総合支援センター,1532,https://www2.njss.info/organizations/proc/1532,福岡県,0,118,117
労働者健康安全機構 佐賀産業保健総合支援センター,1533,https://www2.njss.info/organizations/proc/1533,佐賀県,0,0,0
労働者健康安全機構 長崎産業保健総合支援センター,1534,https://www2.njss.info/organizations/proc/1534,長崎県,0,1,1
労働者健康安全機構 熊本産業保健総合支援センター,1535,https://www2.njss.info/organizations/proc/1535,熊本県,0,0,0
労働者健康安全機構 大分産業保健総合支援センター,1536,https://www2.njss.info/organizations/proc/1536,大分県,0,3,3
労働者健康安全機構 宮崎産業保健総合支援センター,1537,https://www2.njss.info/organizations/proc/1537,宮崎県,0,3,3
労働者健康安全機構 鹿児島産業保健総合支援センター,1538,https://www2.njss.info/organizations/proc/1538,鹿児島県,0,5,5
労働者健康安全機構 沖縄産業保健総合支援センター,1539,https://www2.njss.info/organizations/proc/1539,沖縄県,0,1,1
労働者健康安全機構 【［閉鎖］北海道中央労災病院】【［閉鎖］治療就労両立支援センター】,1540,https://www2.njss.info/organizations/proc/1540,北海道,0,10,1
労働者健康安全機構 東北労災病院 治療就労両立支援センター,1541,https://www2.njss.info/organizations/proc/1541,宮城県,0,39,24
労働者健康安全機構 東京労災病院 治療就労両立支援センター,1542,https://www2.njss.info/organizations/proc/1542,東京都,0,17,14
労働者健康安全機構 関東労災病院 治療就労両立支援センター,1543,https://www2.njss.info/organizations/proc/1543,神奈川県,0,10,9
労働者健康安全機構 中部労災病院 治療就労両立支援センター,1544,https://www2.njss.info/organizations/proc/1544,愛知県,0,73,41
労働者健康安全機構 大阪ろうさい病院 治療就労両立支援センター,1545,https://www2.njss.info/organizations/proc/1545,大阪府,0,18,15
労働者健康安全機構 関西労災病院 治療就労両立支援センター,1546,https://www2.njss.info/organizations/proc/1546,兵庫県,0,13,11
労働者健康安全機構 九州労災病院 治療就労両立支援センター,1547,https://www2.njss.info/organizations/proc/1547,福岡県,0,26,12
労働者健康安全機構 【［閉鎖］労災リハビリテーションセンター工学センター】,1548,https://www2.njss.info/organizations/proc/1548,愛知県,0,1,0
労働者健康安全機構 【［閉鎖］海外勤務健康管理センター(JOHAC)】,1549,https://www2.njss.info/organizations/proc/1549,神奈川県,0,1,0
労働者健康安全機構 労災リハビリテーションセンター宮城作業所,1550,https://www2.njss.info/organizations/proc/1550,宮城県,0,10,0
労働者健康安全機構 労災リハビリテーションセンター千葉作業所,1551,https://www2.njss.info/organizations/proc/1551,千葉県,0,4,0
労働者健康安全機構 労災リハビリテーションセンター福井作業所,1552,https://www2.njss.info/organizations/proc/1552,福井県,0,10,0
労働者健康安全機構 労災リハビリテーションセンター長野作業所,1553,https://www2.njss.info/organizations/proc/1553,長野県,0,7,0
労働者健康安全機構 労災リハビリテーションセンター愛知作業所,1554,https://www2.njss.info/organizations/proc/1554,愛知県,0,4,0
労働者健康安全機構 釧路労災看護専門学校,1555,https://www2.njss.info/organizations/proc/1555,北海道,0,35,26
労働者健康安全機構 中部労災看護専門学校,1558,https://www2.njss.info/organizations/proc/1558,愛知県,0,26,16
労働者健康安全機構 大阪労災看護専門学校,1559,https://www2.njss.info/organizations/proc/1559,大阪府,0,32,20
労働者健康安全機構 関西労災看護専門学校,1560,https://www2.njss.info/organizations/proc/1560,兵庫県,0,29,22
労働者健康安全機構 岡山労災看護専門学校,1561,https://www2.njss.info/organizations/proc/1561,岡山県,0,26,10
労働者健康安全機構 熊本労災看護専門学校,1562,https://www2.njss.info/organizations/proc/1562,熊本県,0,76,50
労働者健康安全機構 中国労災病院治療就労両立支援センター,1563,https://www2.njss.info/organizations/proc/1563,広島県,0,52,21
森林研究・整備機構 【［閉鎖］森林総合研究所 森林農地整備センター 安房南部建設事業所】,1685,https://www2.njss.info/organizations/proc/1685,千葉県,0,2,2
労働者健康安全機構 労災リハビリテーション福岡作業所,1883,https://www2.njss.info/organizations/proc/1883,福岡県,0,0,0
製品評価技術基盤機構(NITE) 東北支所,1891,https://www2.njss.info/organizations/proc/1891,宮城県,0,0,0
製品評価技術基盤機構(NITE) 北関東支所,1892,https://www2.njss.info/organizations/proc/1892,群馬県,0,0,0
製品評価技術基盤機構(NITE) 中部支所,1893,https://www2.njss.info/organizations/proc/1893,愛知県,0,0,0
製品評価技術基盤機構(NITE) 北陸支所,1894,https://www2.njss.info/organizations/proc/1894,石川県,0,0,0
製品評価技術基盤機構(NITE) 中国支所,1895,https://www2.njss.info/organizations/proc/1895,広島県,0,0,0
製品評価技術基盤機構(NITE) 九州支所,1896,https://www2.njss.info/organizations/proc/1896,福岡県,0,0,0
労働者健康安全機構 労働安全衛生総合研究所登戸地区,1897,https://www2.njss.info/organizations/proc/1897,神奈川県,0,0,0
［閉鎖］雇用・能力開発機構 【［閉鎖］東北職業能力開発大学校】,1898,https://www2.njss.info/organizations/proc/1898,宮城県,0,0,0
［閉鎖］雇用・能力開発機構 【［閉鎖］長野センター松本職業能力開発促進センター】,1899,https://www2.njss.info/organizations/proc/1899,長野県,0,0,0
［閉鎖］雇用・能力開発機構 【［閉鎖］三重センター南伊勢職業能力開発促進センター】,1900,https://www2.njss.info/organizations/proc/1900,三重県,0,0,0
［閉鎖］雇用・能力開発機構 【［閉鎖］長崎センター佐世保職業能力開発促進センター】,1901,https://www2.njss.info/organizations/proc/1901,長崎県,0,0,0
［閉鎖］雇用・能力開発機構 【［閉鎖］宮崎センター延岡職業能力開発促進センター】,1902,https://www2.njss.info/organizations/proc/1902,宮崎県,0,0,0
航空大学校 帯広分校,2081,https://www2.njss.info/organizations/proc/2081,北海道,0,2,2
航空大学校 仙台分校,2082,https://www2.njss.info/organizations/proc/2082,宮城県,0,1,0
造幣局(MINT) 東京支局,2111,https://www2.njss.info/organizations/proc/2111,東京都,0,0,0
造幣局(MINT) 広島支局,2112,https://www2.njss.info/organizations/proc/2112,広島県,0,0,0
国立印刷局 研究所,2113,https://www2.njss.info/organizations/proc/2113,神奈川県,0,0,0
国立印刷局 王子工場,2114,https://www2.njss.info/organizations/proc/2114,東京都,0,0,0
国立印刷局 東京工場,2115,https://www2.njss.info/organizations/proc/2115,東京都,0,0,0
国立印刷局 【［閉鎖］虎の門工場】,2116,https://www2.njss.info/organizations/proc/2116,東京都,0,0,0
国立印刷局 小田原工場,2117,https://www2.njss.info/organizations/proc/2117,神奈川県,0,0,0
国立印刷局 静岡工場,2118,https://www2.njss.info/organizations/proc/2118,静岡県,0,0,0
国立印刷局 彦根工場,2119,https://www2.njss.info/organizations/proc/2119,滋賀県,0,0,0
国立印刷局 岡山工場,2120,https://www2.njss.info/organizations/proc/2120,岡山県,0,0,0
国民生活センター 東京事務所,2122,https://www2.njss.info/organizations/proc/2122,東京都,0,0,0
北方領土問題対策協会 札幌事務所,2123,https://www2.njss.info/organizations/proc/2123,北海道,0,0,0
農業・食品産業技術総合研究機構(NARO) 果樹研究所 盛岡拠点,2407,https://www2.njss.info/organizations/proc/2407,岩手県,0,0,0
農業・食品産業技術総合研究機構(NARO) 果樹研究所 興津拠点,2408,https://www2.njss.info/organizations/proc/2408,静岡県,0,0,0
農業・食品産業技術総合研究機構(NARO) 果樹研究所 安芸津拠点,2409,https://www2.njss.info/organizations/proc/2409,広島県,0,0,0
農業・食品産業技術総合研究機構(NARO) 果樹研究所 口之津拠点,2410,https://www2.njss.info/organizations/proc/2410,長崎県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］野菜茶業研究所】,2411,https://www2.njss.info/organizations/proc/2411,三重県,0,1196,0
農業・食品産業技術総合研究機構(NARO) 畜産草地研究所 那須拠点,2413,https://www2.njss.info/organizations/proc/2413,栃木県,0,0,0
農業・食品産業技術総合研究機構(NARO) 畜産草地研究所 御代田各拠点,2414,https://www2.njss.info/organizations/proc/2414,長野県,0,0,0
農業・食品産業技術総合研究機構(NARO) 動物衛生研究所 北海道支所,2415,https://www2.njss.info/organizations/proc/2415,北海道,0,0,0
農業・食品産業技術総合研究機構(NARO) 動物衛生研究所 海外病研究施設,2416,https://www2.njss.info/organizations/proc/2416,東京都,0,0,0
農業・食品産業技術総合研究機構(NARO) 北海道農業研究センター 紋別拠点,2417,https://www2.njss.info/organizations/proc/2417,北海道,0,0,0
農業・食品産業技術総合研究機構(NARO) 北海道農業研究センター 美唄拠点,2418,https://www2.njss.info/organizations/proc/2418,北海道,0,0,0
農業・食品産業技術総合研究機構(NARO) 東北農業研究センター 大仙拠点,2419,https://www2.njss.info/organizations/proc/2419,秋田県,0,0,0
農業・食品産業技術総合研究機構(NARO) 東北農業研究センター 福島拠点,2420,https://www2.njss.info/organizations/proc/2420,福島県,0,0,0
農業・食品産業技術総合研究機構(NARO) 近畿中国四国農業研究センター 綾部拠点,2421,https://www2.njss.info/organizations/proc/2421,京都府,0,0,0
農業・食品産業技術総合研究機構(NARO) 近畿中国四国農業研究センター 大田拠点,2422,https://www2.njss.info/organizations/proc/2422,島根県,0,0,0
農業・食品産業技術総合研究機構(NARO) 近畿中国四国農業研究センター 善通寺拠点,2423,https://www2.njss.info/organizations/proc/2423,香川県,0,0,0
農業・食品産業技術総合研究機構(NARO) 九州沖縄農業研究センター 久留米拠点,2424,https://www2.njss.info/organizations/proc/2424,福岡県,0,0,0
農業・食品産業技術総合研究機構(NARO) 九州沖縄農業研究センター 筑後拠点,2425,https://www2.njss.info/organizations/proc/2425,福岡県,0,0,0
農業・食品産業技術総合研究機構(NARO) 九州沖縄農業研究センター 都城拠点,2426,https://www2.njss.info/organizations/proc/2426,宮崎県,0,0,0
農業・食品産業技術総合研究機構(NARO) 九州沖縄農業研究センター 種子島拠点,2427,https://www2.njss.info/organizations/proc/2427,鹿児島県,0,0,0
森林研究・整備機構 森林整備センター 東北北海道整備局 札幌水源林整備事務所,2428,https://www2.njss.info/organizations/proc/2428,北海道,0,0,0
森林研究・整備機構 森林整備センター 東北北海道整備局 青森水源林整備事務所,2429,https://www2.njss.info/organizations/proc/2429,青森県,0,0,0
森林研究・整備機構 森林整備センター 東北北海道整備局 盛岡水源林整備事務所,2430,https://www2.njss.info/organizations/proc/2430,岩手県,0,0,0
森林研究・整備機構 森林整備センター 東北北海道整備局 秋田水源林整備事務所,2431,https://www2.njss.info/organizations/proc/2431,秋田県,0,0,0
森林研究・整備機構 森林整備センター 東北北海道整備局 山形水源林整備事務所,2432,https://www2.njss.info/organizations/proc/2432,山形県,0,0,0
森林研究・整備機構 森林整備センター 関東整備局 福島水源林整備事務所,2433,https://www2.njss.info/organizations/proc/2433,福島県,0,0,0
森林研究・整備機構 森林整備センター 関東整備局 宇都宮水源林整備事務所,2434,https://www2.njss.info/organizations/proc/2434,栃木県,0,0,0
森林研究・整備機構 森林整備センター 関東整備局 前橋水源林整備事務所,2435,https://www2.njss.info/organizations/proc/2435,群馬県,0,0,0
森林研究・整備機構 森林整備センター 関東整備局 新潟水源林整備事務所,2436,https://www2.njss.info/organizations/proc/2436,新潟県,0,0,0
森林研究・整備機構 森林整備センター 関東整備局 甲府水源林整備事務所,2437,https://www2.njss.info/organizations/proc/2437,山梨県,0,0,0
森林研究・整備機構 森林整備センター 関東整備局 静岡水源林整備事務所,2438,https://www2.njss.info/organizations/proc/2438,静岡県,0,0,0
森林研究・整備機構 森林整備センター 中部整備局 富山水源林整備事務所,2439,https://www2.njss.info/organizations/proc/2439,富山県,0,0,0
森林研究・整備機構 森林整備センター 中部整備局 長野水源林整備事務所,2440,https://www2.njss.info/organizations/proc/2440,長野県,0,0,0
森林研究・整備機構 森林整備センター 中部整備局 岐阜水源林整備事務所,2441,https://www2.njss.info/organizations/proc/2441,岐阜県,0,0,0
森林研究・整備機構 森林整備センター 中部整備局 津水源林整備事務所,2442,https://www2.njss.info/organizations/proc/2442,三重県,0,0,0
森林研究・整備機構 森林整備センター 近畿北陸整備局 金沢水源林整備事務所,2443,https://www2.njss.info/organizations/proc/2443,石川県,0,0,0
森林研究・整備機構 森林整備センター 近畿北陸整備局 福井水源林整備事務所,2444,https://www2.njss.info/organizations/proc/2444,福井県,0,0,0
森林研究・整備機構 森林整備センター 近畿北陸整備局 京都水源林整備事務所,2445,https://www2.njss.info/organizations/proc/2445,京都府,0,0,0
森林研究・整備機構 森林整備センター 近畿北陸整備局 神戸水源林整備事務所,2446,https://www2.njss.info/organizations/proc/2446,兵庫県,0,0,0
森林研究・整備機構 森林整備センター 近畿北陸整備局 奈良水源林整備事務所,2447,https://www2.njss.info/organizations/proc/2447,奈良県,0,0,0
森林研究・整備機構 森林整備センター 近畿北陸整備局 和歌山水源林整備事務所,2448,https://www2.njss.info/organizations/proc/2448,和歌山県,0,0,0
森林研究・整備機構 森林整備センター 中国四国整備局 鳥取水源林整備事務所,2449,https://www2.njss.info/organizations/proc/2449,鳥取県,0,0,0
森林研究・整備機構 森林整備センター 中国四国整備局 松江水源林整備事務所,2450,https://www2.njss.info/organizations/proc/2450,島根県,0,0,0
森林研究・整備機構 森林整備センター 中国四国整備局 広島水源林整備事務所,2451,https://www2.njss.info/organizations/proc/2451,広島県,0,0,0
森林研究・整備機構 森林整備センター 中国四国整備局 山口水源林整備事務所,2452,https://www2.njss.info/organizations/proc/2452,山口県,0,0,0
森林研究・整備機構 森林整備センター 中国四国整備局 徳島水源林整備事務所,2453,https://www2.njss.info/organizations/proc/2453,徳島県,0,0,0
森林研究・整備機構 森林整備センター 中国四国整備局 松山水源林整備事務所,2454,https://www2.njss.info/organizations/proc/2454,愛媛県,0,0,0
森林研究・整備機構 森林整備センター 中国四国整備局 高知水源林整備事務所,2455,https://www2.njss.info/organizations/proc/2455,高知県,0,0,0
森林研究・整備機構 森林整備センター 九州整備局 佐賀水源林整備事務所,2456,https://www2.njss.info/organizations/proc/2456,佐賀県,0,0,0
森林研究・整備機構 森林整備センター 九州整備局 熊本水源林整備事務所,2457,https://www2.njss.info/organizations/proc/2457,熊本県,0,0,0
森林研究・整備機構 森林整備センター 九州整備局 大分水源林整備事務所,2458,https://www2.njss.info/organizations/proc/2458,大分県,0,0,0
森林研究・整備機構 森林整備センター 九州整備局 宮崎水源林整備事務所,2459,https://www2.njss.info/organizations/proc/2459,宮崎県,0,0,0
森林研究・整備機構 森林整備センター 九州整備局 鹿児島水源林整備事務所,2460,https://www2.njss.info/organizations/proc/2460,鹿児島県,0,0,0
農林水産消費安全技術センター(FAMIC) 横浜事務所,2461,https://www2.njss.info/organizations/proc/2461,神奈川県,0,0,0
農林水産消費安全技術センター(FAMIC) 札幌センター,2462,https://www2.njss.info/organizations/proc/2462,北海道,0,0,0
農林水産消費安全技術センター(FAMIC) 仙台センター,2463,https://www2.njss.info/organizations/proc/2463,宮城県,0,0,0
農林水産消費安全技術センター(FAMIC) 名古屋センター,2464,https://www2.njss.info/organizations/proc/2464,愛知県,0,0,0
農林水産消費安全技術センター(FAMIC) 神戸センター,2465,https://www2.njss.info/organizations/proc/2465,兵庫県,0,0,0
農林水産消費安全技術センター(FAMIC) 福岡センター,2466,https://www2.njss.info/organizations/proc/2466,福岡県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］十勝農場】,2467,https://www2.njss.info/organizations/proc/2467,北海道,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］上北農場】,2468,https://www2.njss.info/organizations/proc/2468,青森県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］嬬恋農場】,2469,https://www2.njss.info/organizations/proc/2469,群馬県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］八岳農場】,2470,https://www2.njss.info/organizations/proc/2470,長野県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］西日本農場】,2471,https://www2.njss.info/organizations/proc/2471,岡山県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］雲仙農場】,2472,https://www2.njss.info/organizations/proc/2472,長崎県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］鹿児島農場】,2473,https://www2.njss.info/organizations/proc/2473,鹿児島県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］沖縄農場】,2474,https://www2.njss.info/organizations/proc/2474,沖縄県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］農業生物資源研究所(NIAS)】 【［閉鎖］北杜地区】,2475,https://www2.njss.info/organizations/proc/2475,山梨県,0,0,0
国際農林水産業研究センター(JIRCAS) 熱帯・島嶼研究拠点,2476,https://www2.njss.info/organizations/proc/2476,沖縄県,0,0,0
水産研究・教育機構 【［閉鎖］水産総合研究センター 西海区水産研究所石垣支所】,2477,https://www2.njss.info/organizations/proc/2477,沖縄県,0,0,0
駐留軍等労働者労務管理機構(LMO) 本部横浜事務所,2478,https://www2.njss.info/organizations/proc/2478,神奈川県,0,0,0
駐留軍等労働者労務管理機構(LMO) 三沢支部,2479,https://www2.njss.info/organizations/proc/2479,青森県,0,0,0
駐留軍等労働者労務管理機構(LMO) 横田支部,2480,https://www2.njss.info/organizations/proc/2480,東京都,0,0,0
駐留軍等労働者労務管理機構(LMO) 横須賀支部,2481,https://www2.njss.info/organizations/proc/2481,神奈川県,0,0,0
駐留軍等労働者労務管理機構(LMO) 座間支部,2482,https://www2.njss.info/organizations/proc/2482,神奈川県,0,0,0
駐留軍等労働者労務管理機構(LMO) 岩国支部,2483,https://www2.njss.info/organizations/proc/2483,山口県,0,0,0
駐留軍等労働者労務管理機構(LMO) 佐世保支部,2484,https://www2.njss.info/organizations/proc/2484,長崎県,0,0,0
駐留軍等労働者労務管理機構(LMO) 沖縄支部,2485,https://www2.njss.info/organizations/proc/2485,沖縄県,0,0,0
量子科学技術研究開発機構(QST) 放射線医学総合研究所 那珂湊支所,2486,https://www2.njss.info/organizations/proc/2486,茨城県,0,0,0
教職員支援機構(NITS) 教員研修センター 東京事務所,2487,https://www2.njss.info/organizations/proc/2487,東京都,0,0,0
宇宙航空研究開発機構(JAXA) 調布航空宇宙センター,2488,https://www2.njss.info/organizations/proc/2488,東京都,0,0,0
宇宙航空研究開発機構(JAXA) 相模原キャンパス,2490,https://www2.njss.info/organizations/proc/2490,神奈川県,0,0,0
国立高等専門学校機構 香川高等専門学校,4202,https://www2.njss.info/organizations/proc/4202,香川県,0,574,454
高齢・障害・求職者雇用支援機構 静岡支部 東海職業能力開発大学校附属浜松職業能力開発短期大学校,4413,https://www2.njss.info/organizations/proc/4413,静岡県,0,237,47
高齢・障害・求職者雇用支援機構 近畿職業能力開発大学校,4434,https://www2.njss.info/organizations/proc/4434,大阪府,0,672,179
都市再生機構(UR) 東日本賃貸住宅本部 東日本公園事務所,4518,https://www2.njss.info/organizations/proc/4518,東京都,0,34,23
都市再生機構(UR) 東日本賃貸住宅本部 東京東住宅管理センター,4519,https://www2.njss.info/organizations/proc/4519,東京都,0,112,42
都市再生機構(UR) 東日本賃貸住宅本部 北多摩住宅管理センター,4520,https://www2.njss.info/organizations/proc/4520,東京都,0,118,67
都市再生機構(UR) 東日本賃貸住宅本部 東京北住宅管理センター,4521,https://www2.njss.info/organizations/proc/4521,東京都,0,97,38
都市再生機構(UR) 東日本賃貸住宅本部 南多摩住宅管理センター,4522,https://www2.njss.info/organizations/proc/4522,東京都,0,103,62
都市再生機構(UR) 東日本賃貸住宅本部 東京南住宅管理センター,4523,https://www2.njss.info/organizations/proc/4523,東京都,0,112,46
都市再生機構(UR) 東日本賃貸住宅本部 城北住宅管理センター,4524,https://www2.njss.info/organizations/proc/4524,東京都,0,65,26
都市再生機構(UR) 東日本賃貸住宅本部 北海道住宅管理センター,4525,https://www2.njss.info/organizations/proc/4525,北海道,0,63,17
都市再生機構(UR) 東日本賃貸住宅本部 赤羽台団地再生業務事務所,4526,https://www2.njss.info/organizations/proc/4526,東京都,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 東京団地再生業務事務所,4527,https://www2.njss.info/organizations/proc/4527,東京都,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 武蔵野団地再生業務事務所,4528,https://www2.njss.info/organizations/proc/4528,東京都,0,2,0
都市再生機構(UR) 東日本賃貸住宅本部 多摩団地再生業務事務所,4529,https://www2.njss.info/organizations/proc/4529,東京都,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 東日本工事事務所,4530,https://www2.njss.info/organizations/proc/4530,東京都,0,0,0
都市再生機構(UR) 東日本都市再生本部 北海道再開発事務所,4532,https://www2.njss.info/organizations/proc/4532,東京都,0,0,0
都市再生機構(UR) 東日本都市再生本部 仙台都市再生事務所,4533,https://www2.njss.info/organizations/proc/4533,宮城県,0,50,7
都市再生機構(UR) 東日本都市再生本部 勝田駅東口再開発事務所,4534,https://www2.njss.info/organizations/proc/4534,茨城県,0,17,5
都市再生機構(UR) 東日本都市再生本部 武蔵浦和再開発事務所,4535,https://www2.njss.info/organizations/proc/4535,埼玉県,0,16,3
都市再生機構(UR) 東日本都市再生本部 狭山再開発事務所,4536,https://www2.njss.info/organizations/proc/4536,埼玉県,0,3,0
都市再生機構(UR) 東日本都市再生本部 湊都市再生事務所,4537,https://www2.njss.info/organizations/proc/4537,東京都,0,15,3
都市再生機構(UR) 東日本都市再生本部 晴海・勝どき都市再生事務所,4538,https://www2.njss.info/organizations/proc/4538,東京都,0,15,1
都市再生機構(UR) 東日本都市再生本部 四谷駅前再開発事務所,4539,https://www2.njss.info/organizations/proc/4539,東京都,0,4,1
都市再生機構(UR) 東日本都市再生本部 墨田市街地整備事務所,4540,https://www2.njss.info/organizations/proc/4540,東京都,0,9,2
都市再生機構(UR) 東日本都市再生本部 三鷹再開発事務所,4541,https://www2.njss.info/organizations/proc/4541,東京都,0,13,0
都市再生機構(UR) 東日本都市再生本部 武蔵小金井駅南口再開発事務所,4542,https://www2.njss.info/organizations/proc/4542,東京都,0,9,3
都市再生機構(UR) 東日本都市再生本部 柏崎都市再生事務所,4543,https://www2.njss.info/organizations/proc/4543,新潟県,0,7,1
都市再生機構(UR) 東日本都市再生本部 静岡東部都市再生事務所,4544,https://www2.njss.info/organizations/proc/4544,静岡県,0,12,2
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】,4545,https://www2.njss.info/organizations/proc/4545,東京都,0,3620,2239
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］千葉常磐開発事務所】,4546,https://www2.njss.info/organizations/proc/4546,千葉県,0,70,20
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］千葉中部開発事務所】,4547,https://www2.njss.info/organizations/proc/4547,千葉県,0,21,5
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］千葉東部開発事務所】,4548,https://www2.njss.info/organizations/proc/4548,千葉県,0,31,10
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］木更津開発事務所】,4549,https://www2.njss.info/organizations/proc/4549,千葉県,0,33,14
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］神奈川中部開発事務所】,4550,https://www2.njss.info/organizations/proc/4550,神奈川県,0,31,14
